order_id,payment_sequential,payment_type,payment_installments,payment_value
55eda25190659fb615a61fbbaa14013c,1,credit_card,3,149.16
107f069fdb62a9cbe252b043323e4e32,1,credit_card,2,175.13
347bf2a6f72b7c7650838aef5cd546be,1,credit_card,1,143.99
15623f35d6d5eaa2fcd185a613927e86,1,boleto,1,131.8
7cb67275a494651008ed5b1f0353ddce,1,boleto,1,88.54
0588a3721b3d0a1f0b549fb84fd9cf10,1,credit_card,1,109.31
2c9802d8dcf6a98e04bc7dc09cb33c65,1,boleto,1,63.05
f258f1bbb090cc1a4c185540c7038332,1,credit_card,8,353.29
cad2acef57f845758b7d0da4ee76a3e1,1,credit_card,3,276.44
b0a2019225451e417b6cc92baef9fc8c,1,boleto,1,45.95
46ac11dfb657fb82eed780478f2936c7,1,credit_card,2,116.99
8e3ab8811f9c3a04413aa4e14f84b872,1,boleto,1,46
cc779b75630b5b63955c7167fcadee93,2,voucher,1,23.23
2e40f4ca6760b2209d72989c1533fe0c,1,credit_card,1,119.18
2ff04f721a0ccf086506b4ba443d924a,1,boleto,1,32.13
186c43c492d0813457a0da8ee78ef748,1,credit_card,5,222.15
90ea2b1be9c98c67406de151652daa63,1,boleto,1,59.22
0e9a5de04c76a97588efe7f216942de2,1,boleto,1,204.81
ac3b973c9266d0035615e92f77c87420,1,credit_card,2,73.34
10266b83757aba75b5fb490bfc84fd64,1,credit_card,1,131.03
5662e7f8bbc6abe55e104ac06994a731,1,credit_card,3,57.69
69e0526abe64c820d4dd97f2b9921e60,1,credit_card,1,27.79
ad9447ca1bb7d23ed83358f2235b5a56,1,boleto,1,224.45
b0e1d9af1bfc3a4d96489c81cf10fe69,1,credit_card,1,135.6
2d0da8435c6493de84783c21578638aa,1,credit_card,7,76.08
6a09c972c5374c18c043270ddf09b641,1,credit_card,1,67.14
57cf629636cf674f91cdf37b7118b27f,1,boleto,1,137.97
938b81c296794bf21f608257efd9aae9,1,boleto,1,68.12
71e46015f37d1839f5feacddea47add2,1,credit_card,3,73.61
d482cb92e40c8f1f96da881196ddd956,1,credit_card,3,117.94
811acfa349a56222b8ca357b548123bb,1,credit_card,3,84.52
09249f4625a56408772a45322aadd544,1,credit_card,8,138.84
d0fcb0e64631dcf3a108b1837a69d9a5,1,credit_card,1,5.37
c6ee046b85d59deed2e71242e970d437,1,credit_card,4,119.48
928491f9ad93ae20de89668ea4a968e0,1,credit_card,1,77.5
9c83e600b8c156f1b50b753f30e93634,1,boleto,1,84.05
60b0fba7a3132de4c33d2a0a2f204b15,1,boleto,1,149.73
035c01a45e289b155db4e47cf39b29d3,1,boleto,1,93.8
e8f10e96c2974b2d58613a46cfef346b,1,credit_card,2,76.51
72e260ebb1a3c209dfd76c76f1d4f65c,1,boleto,1,121.6
631bf0797fc3480d6eae9757b0c816b4,1,credit_card,10,528.69
374a125372cffb30e8e2df55f8448da4,1,boleto,1,73.03
98f0e2b0d85754ca3b4e06d70f0f63a2,2,credit_card,2,70
cf008a8ccb8f6eafc66de884e6bc2728,1,credit_card,5,278.63
e415a718c8f2f0372ec699fec852fb68,1,credit_card,2,89.88
ce4c70f737d1a9edba23290f6031d076,1,boleto,1,117.38
e326f9904d668c8e2fce637b8b1fabe6,1,credit_card,3,180.47
7df4045bb089bf92e7eaf3b506b6423b,1,credit_card,2,110.77
b6373737638442df0342f512435488df,1,credit_card,2,28.7
7936367b7140cd4370be2d7eb8d3e325,1,credit_card,1,23.47
b5a1d012931f59ed905df201cf2aba80,2,voucher,1,50
f819c53d333f9775d516f9ab29e0ded8,1,boleto,1,364.46
879dd3373c7f9f0412d2ee301cdadbdb,1,credit_card,1,48.23
1dfc284468e80b96e18103668871f465,1,credit_card,6,78.97
6cc24bf6c628c261d2f9f0f7eef52a93,1,credit_card,2,159.8
94779a352003cbec1931fe5d7b041f7e,1,credit_card,1,66.44
b11a2fc0664cad475e2700523625a1e6,1,credit_card,2,71.13
b45e0eedd6fb6570b2fc15416a437431,1,credit_card,1,76.29
5454971549d855538eb746e4d263f9a5,2,voucher,1,188.93
b33fb23930b882d67b4b114c33f2e6df,1,debit_card,1,70.03
7aad0379bac4fe5dcb0a97650eaf957d,1,boleto,1,51.01
023b49300b34f2b9961857266df731dc,1,credit_card,2,162.75
dac3a461489588cac0ab57343d625915,1,boleto,1,36.36
9cdf5eee30c936e5a33b193998e40d07,1,credit_card,4,209.46
7a7ce47ebeac8469117cd0b044c03d1b,1,credit_card,2,79.95
68e77d6af71665b7749d1e4ce51835ae,1,credit_card,1,134.49
e417eb578007d00c0b658bc321e625fb,1,credit_card,6,111.02
4a02bc45b72b95ce8a16efd46f2e1e47,1,credit_card,1,53.88
59bdf4abef7b3ebc43ac9d4865b426d9,1,boleto,1,62.91
fa8bc976c444fee300429c2465aa1842,1,debit_card,1,335.47
608570b95a49743971fb82089b960070,3,voucher,1,12.29
93d1fcee477966a088fa92cae7c8a488,1,credit_card,8,237.54
f7535fb641a71ca3e0a6f2657dbfc51d,1,credit_card,1,131.94
60622e02fde39a42fe9654c41a6bba8d,1,debit_card,1,191.28
c1df4a5d1b544e51e2f038412f96c0a9,1,credit_card,6,85.24
d48ccff01a1b3e35b69d6b6ed81a352a,1,credit_card,1,37.99
dc3da2a9d0c93951fdc030194d48bb02,1,credit_card,1,200.75
de25b0f0bc16aa46db52a0cb9963b764,1,boleto,1,213.03
58ee11026c2fdda6ff738c392cc5fb00,1,boleto,1,74.16
633bd8dd4d19125b69aeee2526f79779,1,voucher,1,55.09
4fb76fa13b108a0d0478483421b0992c,6,voucher,1,10.04
37efc102e49c3219c6ca92ce169327c9,1,credit_card,1,57.8
b0bf00faa32149ac7d0400f67ce3d3b0,1,credit_card,1,25.05
f8868b8046c99c3b68a17b935efe47a9,1,boleto,1,199.43
b7a098563d93a0a1f918772c24ca3831,1,credit_card,3,172.29
ba254174e8ca271319fbd168acd8684d,1,credit_card,8,126.3
d949922726bdc62d5829069a73cc15ca,1,credit_card,5,116.97
d2d6acd468cd36300e20668ae293923e,1,credit_card,2,158.21
4b21c757f8c1a51d41c1653e15d8f289,2,voucher,1,247.16
9490bfca05997e51ea0beb78eb0918fd,1,credit_card,4,45.09
77a4cc7b685fb19e55b78931185be0eb,1,credit_card,5,172.16
76a6cde2f1431bc0834cad44ad2f472f,1,credit_card,2,189.37
7ef259be178f9f06c72a57add85b71cd,1,credit_card,3,372.67
77c514940a145ab624fa7ec202ef6dae,1,boleto,1,64.44
a0fd703a1c6a122520246bd8d481e528,1,credit_card,1,2.35
e9a94acfe5f03efa28ff033a79fefe8b,1,credit_card,4,204.07
3b26d4fe0e3bb6427ae7d3b446bd8c85,1,boleto,1,75.17
60b37209020e1a5a5857b1ceec4037de,1,credit_card,2,177.11
f31b8a3ba0d40cba425c9bd89c69a3e7,1,credit_card,2,42.78
9b8254228cafa6a7e497fc21d7268c05,1,boleto,1,37.79
145c086f0f81f9801a8acbb2c514644c,1,credit_card,2,119.79
21e37650ff5769ef4eaa10725322d871,1,boleto,1,273.98
65a94ea3c1392f150ad232c92d64c3f8,1,credit_card,2,63.7
0c1457493ca1492c4a4417fc278605b0,2,voucher,1,50
85bb28ec7b858a8b703d82a51b3f5e1f,1,boleto,1,36.05
1c37b01cbd381665433fb99fc7705e81,1,credit_card,1,85.15
e3f4b4c899325f23b973d9aee02d2071,1,credit_card,1,50.45
4a42846a6eed9d15714fe30181399f2a,1,credit_card,1,34.37
69949f70025210748c64e8271bc63520,1,voucher,1,184.93
e8aa7100127932a65507b2cb5ffdd901,1,credit_card,6,157.97
5b18e0708f150becd4334b9e3d79fbd4,1,boleto,1,143.15
42b0a4705f0e4429580990e6e0657529,1,credit_card,8,123.25
9b9a93b680e8808b6da57cbfb3836a62,1,credit_card,6,121.68
5745e260f636fdd0cef91f81a164631d,1,credit_card,10,156.39
98e5161ba292a2032d586ecc01ac0c87,1,credit_card,3,171.79
1207b88243115c9eafb9931bc2d0b59d,1,credit_card,2,133.05
dcb0beba69129b3cb15757a33bc9dce9,1,debit_card,1,77.42
916be5eed428af45e462f039ef65ca24,1,credit_card,2,281.73
5308fdab519f7478ef64894128fbbee4,1,credit_card,1,36.07
11c177c8e97725db2631073c19f07b62,1,credit_card,4,441.16
a61574f3d74d4d3cec6528240b2017ae,1,credit_card,1,99.14
27667a063cb59b5d987a5a71c192cce5,1,voucher,1,118.35
7e54f2e2af1f04c407423998a9812c73,1,credit_card,1,92.8
752fa58357e17806a310c0739bf909fb,1,credit_card,2,142.25
d9f8510c453819ec4a9eb91851ea5fc4,1,boleto,1,186.27
f62c176f45acd8992e70d81c62d08971,1,,1,23.88
9781bfa503ca3104435070afafacd54e,1,boleto,1,497.59
6e53f3d94a384e3e000da1b6d43641ab,1,credit_card,5,51.57
aa466a92af916f9f68e56fce7d3a21b1,1,credit_card,1,159.07
a43482a55cc8d11f47b25992831a794f,1,credit_card,2,154.38
4d6dca1dbb561c5c5af9a4c8fbc38375,1,credit_card,3,245.36
e3814831894acaf0ee4561b4a610b580,1,boleto,1,385.52
3afe0a2538a748619bef413a2699533c,1,credit_card,4,318.17
d35551f33906e01d035a5f40e1bd1732,1,credit_card,1,576.2
417b5687161450887ef2e6b283c15c32,1,credit_card,1,93.66
d4a1728b95d69bdf0bb9dae4bce1d666,1,boleto,1,71.81
161328407c259af79c57891e951b3406,1,boleto,1,33.1
d7c320185a2f9b32f5e2370ff3f8bd64,2,voucher,1,3.9
cf4e2fbc22f6efdf6c5988003626bf48,1,boleto,1,44.24
3e38a700307fe33c87f3ad4a3e0ebd02,1,boleto,1,398.88
f732c55a86efa8dc400f0f4fae25a411,1,credit_card,2,47.61
c89d81740da0f2eca4cdbac9c558ed6a,1,credit_card,10,116.85
603d99954d45262efae58a9827c7f02a,1,boleto,1,35.09
4dd9de2bf8da8d482efe46264442f71d,1,credit_card,5,51.88
2ce188fdc7fb58e72c2adeedc6419827,1,credit_card,6,190.83
11353d8c2550bd22ef8c18735c303f5f,1,credit_card,4,101.64
d3a553b0f57271e7cb7fe426288bcca3,1,credit_card,4,212.18
059d893dde97f787f2f608d5a5d13e0b,1,boleto,1,61.94
7c67a9f94c58c5b1c1a40953151fbccd,1,credit_card,1,35.24
5bec9dad5626dc4e86bf625a3a6d0523,1,credit_card,6,63.06
67124ddb9431dc57aca8f687a178167d,1,credit_card,2,102.64
23233c7048bb0dcf2c4f0554a258fd82,1,credit_card,10,123.68
d9d8b7f0a98d33f05df5fce9f376aad8,,,1,64.63
03da04c1427d7b8bff38d76efca1029d,,,1,216.74
5dd868edea4ee3363563534cd18187f1,1,credit_card,1,46.26
994c71d451ee0dd361119399d7ade19a,1,credit_card,2,52.83
906f4bc65b707953aee3d6462aa07e8d,1,credit_card,2,129.79
80271f9179f6d8df256f964fc2cc1c6a,1,credit_card,1,8.16
6e0b92bf7f849a26ecbd65716cf5d610,2,voucher,1,98.87
d7902cb5d7fd1f143aff7375644c6d7a,1,credit_card,2,65.05
119132da8a360ce8e81841456844b962,1,debit_card,1,64
5cc9158bdd66e341bc4085933657d306,1,credit_card,1,34.7
80d9c03bcaef317e3d2ad8d6fe48538d,1,credit_card,3,151.83
497bb8ade48b55b142982e508307a14d,1,credit_card,2,103.2
fbca4283c50aa9846b2fb711093da41f,1,credit_card,1,43.62
a56e517e3e85ada615daf2270c2a9c48,1,credit_card,6,166.41
93d16f5ff7e2ae4320139a6faf1a2716,1,credit_card,1,35.77
2934b40bb9305d3b5d74747be3181435,1,credit_card,10,194.48
7be91eab3dac2edd89fc7f519e1649f5,1,credit_card,1,133.62
0a1a904fb2f51218c9c7ce314190de36,1,credit_card,2,115.9
a44769d4b105fc1256ab873c55d43af6,1,boleto,1,91.92
790e0b2139af1d5c7719c82db89f56d1,1,credit_card,1,36.61
e147ca8da0685dd93cd1c619d1b776ac,1,credit_card,3,72.78
3ac0423d1e7e335f83c8fa3600ae47d7,1,credit_card,10,189.21
92515c13ea7bcf398a6d73f2558f08fb,1,credit_card,7,346.59
c8a767e16f523557f80cceef9f5ac88f,1,credit_card,5,245.51
6d9f6e79f1664d6ff8e74dd03f8a5b43,2,voucher,1,216.99
a625881421471d07433770992a93acab,1,credit_card,3,104.43
b817f6c3399d06c7629a445527b463dd,1,credit_card,3,36.1
6ad57aecbae806a7e9cc2cdb6b380711,1,credit_card,2,161.47
26748c2a309fe92bbe436c13ff82ff36,1,credit_card,6,133.75
64b281751527cf3da5d9eb68c785cedf,1,credit_card,1,125.22
a8a2941e92152e0edc39bb862cd6b6e2,1,boleto,1,50.86
aceb0ac9c2d49926c0eadc1510a3ff53,1,credit_card,2,164.84
4d9190887b47ff1b89c657c788c038f6,1,credit_card,1,2.67
11f97a9967bb081adb9883460c71e845,3,voucher,1,33.56
8bf6956999b0861c3191773f28806f40,1,boleto,1,99.9
4d8facc97be05fe7125870fb933e0362,1,credit_card,2,133.34
572c4bbf0f5f85a9b4a2c4fe0c7f04d5,1,voucher,1,69.46
e1b2b399fc8d82464976a550af8ee646,1,credit_card,1,133.28
b9cc0087ac70da1f27b5c2b6d4f78600,1,credit_card,1,50
cfcb1cc2e9f4ebf0caea1584195f9046,1,credit_card,10,368.92
df16628521a91b8dc473aa698aac7285,1,credit_card,8,406.67
a8f181d60a5b59513087247b0c3cb348,1,credit_card,3,69.45
264e91053cd726b067922356be6fd618,1,credit_card,2,1327.54
5373c26702420c0f842871e489365e20,2,credit_card,1,12.59
a41753c6a1d8accb89732e36243432d7,1,credit_card,3,45.69
211ca17a71bd09c0686507992a585d32,1,credit_card,4,119.48
da7b8d3f7de2b64a8d4f6d59b36159a7,1,credit_card,3,88.72
3957b45bce42070cac232014ad4d001b,2,voucher,1,250
05ddf4cc62efcc6f34b8c693eaa2db01,1,credit_card,4,88.58
04497a3993ecf2e604b91ca0a8a80ecd,1,credit_card,1,81.6
d3b17114bb5d12fd946e0bb2680ec2b0,1,credit_card,1,41.53
0bfa8870838091fe8171ed69f6b89fee,1,credit_card,1,64.86
cdba3ddb2a93c5bb758212a2114cab97,1,credit_card,1,35.01
494648e782c762fe2547626ebb7dfaff,1,credit_card,1,47.44
35e29aad915d0ccfeeb308572ff8fe79,1,boleto,1,21.01
3818ab6e31e399088ce955019f85f7d9,1,credit_card,10,639.52
cb6195812502c1fc75d2a379596543a8,1,credit_card,2,142.44
640521517a7ba45ac5894e92e00397e2,1,credit_card,6,323.92
6a0c96e8fd6d1c42bbfa1f5d49f3d3cb,3,voucher,1,64.25
b5a892962efd7d07db86cf0eee45fdff,1,boleto,1,64.44
9b434ff82e1cc10e25641256b7ec7b15,1,credit_card,,91.18
2b8e4a06dca9d5c4071575613d7a5037,1,boleto,1,44.34
935e2b59d8831e7e158e0a2bbf8f91c3,1,credit_card,3,37.09
c7a01909a06bdf140604711177208036,1,debit_card,1,146.13
2c0e90a2bdcffa59af23fe752aa40541,1,boleto,1,218.27
4be15c7abcf23a32b92fdd6fe0859ed0,1,voucher,1,41.11
eb208b2789d0b383599396c007996073,1,credit_card,1,21.16
e3153a88be7511737359301517f63274,1,credit_card,1,95.34
bb54e9bf4bdb6c6391a7c6b517748b9f,1,credit_card,2,124.92
a77cf1f9b2d22060320fa51a5906d02a,1,credit_card,1,52.76
dbb182f0099f1b6b9172a1f1fe4a62b3,1,boleto,1,56.28
b497a58303bca7160ad663bd22cea268,1,debit_card,1,416.36
6db17d1984cf4ba781756524332520da,1,credit_card,2,144.76
370e2e6c1a9fd451eb7f0852daa3b006,7,voucher,1,6.82
3ff5709e1eed2f4bf1cfdccaf65c6337,1,boleto,1,202.5
ee491eb103d02acce80f7c5950def51d,1,credit_card,1,14
eca3005a4f60ceb77b67a30b74095ddf,2,credit_card,1,3.99
9ff3befac1804f201a935c589a8a1baf,1,credit_card,3,104.37
1767c122a3ee029a66f97b74a2538d2e,1,credit_card,1,119.84
2844e37cb0577ea913df6ea748885344,1,credit_card,2,84.24
80d49171762a51f500bf6b774aa24617,1,credit_card,1,2787.87
ea2c93fbb3cf79edecd5f993fe362464,1,credit_card,3,457.64
4c7ee4e8074ee13226ddac13d14b0989,1,credit_card,5,89.56
253c8653b64a17c18b729399e14c42cb,1,credit_card,3,595.3
41d5636cfaa3b8436beab84388cf73d0,1,credit_card,1,171.69
a33539f882610ee1dc18289cc3087217,1,credit_card,3,32.96
ba3d713d46b9dadf35bf0ab911b06408,1,credit_card,1,85.6
9459fe4630e1165c113f9fdb4ad5b261,1,credit_card,3,44.66
b87bff2c2c7ce847dc3c9459a117c3b5,1,boleto,1,164.55
c504b1d68ad8d98a627dadca7ca53673,1,boleto,1,38.42
f13f5fdf45611c82c2e37a20c065ddd1,1,credit_card,1,115.78
ec4406235854ee5e0fea135054afa0e6,1,credit_card,8,198.49
63c10abe3e4a1cfbeda3cdde88766893,1,credit_card,4,512.46
edf5259d2b67344bab205bdd705eb9f8,1,credit_card,4,113.16
94a01dd9a6fd7d30b879bd61b85a1c00,1,credit_card,9,94.3
901b43947af8cf93ba28921adc6bbb8b,1,credit_card,1,87.64
6a78b3062a561085f98b76a5a0eea516,1,credit_card,4,92.62
1764b7f40d0e7f04994494ffabf34ecc,1,credit_card,2,52.1
229e63c6692ae32cdc9c4ba2851efba6,1,credit_card,4,47.23
6b79c53cc0f1caf6aa3b3c6729cbaa15,1,credit_card,3,62.5
917b7a118e4b00772ecde85cad8b27d6,1,credit_card,1,5.36
743419ee64432e471c306434e29245b6,1,boleto,1,116.32
069d921a767dfeb76fb4a7f39bc4217c,1,credit_card,1,158.21
22561cc73693742c65f9e31bd0e8df08,1,credit_card,10,404.95
42e8aa987fc0b5e8e6ab1eced3eadd1d,1,credit_card,1,196.01
621e3ac1e934f773b4db54dbaa49edab,1,boleto,1,95.84
1de86d094f7dd41cca13d246d3b7fd07,1,credit_card,6,61.97
9ca5909eae951dbac41c3cf4b9c0337b,1,credit_card,1,134.71
2cfc79d9582e9135c0a9b61fa60e6b21,1,voucher,1,79.56
b97ba48cd74f9ae244f54338636046b3,1,credit_card,1,78.2
8908c3c6b8591a4d779bc5a4abf4f951,1,voucher,1,44.55
cf40f4e7a565c0a50f13f0d95f3f3cc0,1,boleto,1,45.89
a86ad6bfca543eb89c02ccd35b2d4099,1,boleto,1,93.82
e715706f59e1a868d0a2e36af571a899,1,voucher,1,191.09
f264e75375a41310e31722cb8c28cb8d,1,boleto,1,
dcfb709b0757c7e96301c882821adb2c,1,credit_card,1,
04f1827088d972a62224f5203a071500,1,credit_card,10,178.06
3f6484ca65eed5c701aa5e348623537f,1,boleto,1,157.78
558a2813efccba296a15fdc10cd85acf,1,credit_card,3,83.34
8dcb7601ceb0b144a5fdd0055b91ba28,1,credit_card,4,97.71
7ac78cb9b8592cea74cb5b1c3df6f84c,1,boleto,1,205
693868f7e2e4ec2b5d0f1f35daee6917,1,credit_card,6,65
6ed3f553337457d7804e8c39b580ce89,1,credit_card,10,113.62
a476fb0537849039cb122034488f8ee4,1,voucher,1,41
7fa917593c3ed7bd80f35dcb6e1aefbb,1,credit_card,1,44.38
f1a873fc10e7bd542bcc4198baade2b9,1,credit_card,1,67.57
e84303628aff310abc4a515e1883e4f0,1,credit_card,3,117.57
9c14756d0113f66be55ca07456df3393,3,voucher,1,1.39
f1c5e5967b0cd0144bd3b56958f7da43,1,boleto,1,90.76
aa7b6f133145a6afcfa5f103efd4d9df,1,credit_card,8,168.35
b48ac51be3a49fb7eeaec899f9841944,1,credit_card,1,131.64
a05d9f0572c423875de7dd4d2c24e34a,1,credit_card,5,63.07
0b843b79b45dddbd796c0a7e51b2c6ca,1,boleto,1,481.07
2222dbaded2c9c8406d1cbdeae118948,1,credit_card,1,37.96
20c01dd7a0783578fb672819519685ca,1,boleto,1,248.36
18de001c224789d86e9b702f0c0dde74,1,credit_card,1,61.4
02b939dcd55f2b17680e10690deb08b5,1,credit_card,4,176.16
82df1040816137c724988769a4370203,1,credit_card,1,131.44
bd7a44c3216be67318d6776fa920703d,1,credit_card,2,61.37
071d86b8fc66cad2d0bb93775be89392,1,credit_card,5,103.15
d91a712b4ecf0cba1183e01e2808599c,1,credit_card,3,154.51
53177d318c723e378c2a2aa1e9b2ea8e,4,voucher,1,20
ef3786e4b943b9f011be07df94558161,1,credit_card,2,103.93
d263c6d795845c0224adf410912ba638,1,credit_card,1,92.57
033e33708df28579692a3d19492c6553,1,credit_card,1,145.57
b3b6a35d33a79057c835f4d65c03a2ea,1,credit_card,3,86.15
ee0422de5db17178938d7e613abe918e,1,credit_card,2,119.97
553901a853048dcd33ec8de19f90c5d0,1,credit_card,3,73.25
25716e02bca6edec6a1b90fa879d79e7,1,credit_card,8,167.6
9c77f370544954701cf2847a3732cb84,1,credit_card,1,35.69
741ec8db84b412611b43fbe607c884c0,1,credit_card,4,109.5
8e49d9a115677d2cc6074f46333029ec,1,credit_card,6,70.18
3235a845429a20753974e4bd70773c6f,1,credit_card,10,104.19
40a62332da0cae00581de556c36c00ac,1,boleto,1,165.3
ad133696906f6a78826daa0911b7daec,1,credit_card,8,219.4
4be09db4d90c87cf6a402ab9bc6f48da,1,credit_card,8,94.59
aa99487411b30032936831e56c42da2f,1,credit_card,10,991.09
f2314bb87d6f10a76f4a5d73c19487e3,1,credit_card,2,284.66
b4876d0dae2cb7cd0b814c6ec0ddb757,1,credit_card,6,146.48
97d6c1727b0d36b8d04035e35d86f40f,1,credit_card,1,132.64
91d0935ba0d6f6300d7f5af5f2eb05ce,1,credit_card,3,35
7525e8f8b1a51d44f9912ce81146ac7d,1,credit_card,10,221.58
0464277e582666bde336336fd5fb9ff8,1,credit_card,10,158.98
a3a97bc6e236d5351537c8f466c34dad,3,voucher,1,6.67
acd028b8d85a8ac15f7621e610da31e5,1,credit_card,2,99.82
36ee5e5872c5ae9c20647fcc29511b56,1,credit_card,1,86.31
5c83723b6467f6729e47c640005cd148,1,credit_card,5,51.33
c459d8ba2ab3f1d559fefa7ef0977cb9,1,credit_card,1,111.93
2a1ceca1522e8bf484583ef111e921c4,1,credit_card,1,58.98
ccf0360c8b7c2fbfd429c07b9d55b316,1,credit_card,3,88.56
0e5f77f8bef9424afd3d6e904e873275,1,credit_card,2,123.27
9e677b4bbd5d55506d4d8f1e5182dcb9,1,credit_card,3,33.16
50f943da6e59c10475c030a61ff8a31c,1,credit_card,1,82.66
29195b2e04b68eb25fc8a0fa5d2d81c4,1,boleto,1,236.09
b32f34114b935df368070009548b3806,1,credit_card,1,43
5e1a8017512badbdf543b509991dba6d,1,credit_card,4,235.28
fffe41c64501cc87c801fd61db3f6244,1,credit_card,1,55.79
d3f7c0e804b501782903f7af749eb797,1,credit_card,10,784.8
0efd6177ac7aab7f85f78796d324b321,1,credit_card,7,73.43
c5bed3a385f406c503841fed148952b9,1,boleto,1,174.64
0d9df4f2f2ff31254428de406416328c,1,credit_card,1,29.91
aa168056de685bc1be4c86543a14a845,1,credit_card,1,54.1
85feadc22f532c19478ba1b613a1f40a,1,credit_card,2,173.62
2f5c9e01ce9f58ed0a7ce97bcb667a33,1,credit_card,2,99.43
bb953a084ab406da9e19dfdc06df0245,1,credit_card,1,65.34
3cab5c70f370e7fa810658c551f8e2ce,1,credit_card,6,153.8
5b97959bc8102d72edcb01bdb5a0e9df,1,credit_card,2,26.59
0a58de38cd66544f6bbe4f5ab326e5f6,1,credit_card,5,123.29
5daa05e23e3d4dc6b95c1fa49dbfab7f,1,debit_card,1,22.38
28a1ff56441c9df5d5bfaead83cd76fd,1,credit_card,8,326.38
d44fc0af1ec0ebbab612f2936147f717,1,credit_card,9,196.92
e0ba11a8f559fa965f2e848bf086d197,1,boleto,1,65.01
3ec09614b4f70768683f64a1aea0a3a8,1,credit_card,2,21.84
966aa877aacb92e9ba70a4c8243945ea,1,credit_card,1,248.74
cf223cd5f53b6a5986f1ef788d3e9e83,1,credit_card,5,141.11
a6aa2d9d0561ad1c39f33d69e3f1277e,1,credit_card,10,1013.25
7182e129d91eb324a925d8f1f8221d88,1,credit_card,8,214.14
1a69d5fdff0003d4571dffa1a9a10967,1,credit_card,2,94.7
2cfd5a10761ea2f9ebe13e7204c54c37,1,debit_card,1,46.01
66c2a643ac74cde86624a0c15a95327a,1,credit_card,4,224.39
9095f0efd46352f74ec4937fedfeb0be,2,voucher,1,100
b4f0e735d23a1ec6a012fb7769cb909f,1,credit_card,2,196.66
8db7209b4e4d6b658babdeb4952b8328,1,credit_card,3,69.83
d92888ccf9b2ae4399868e099fadf925,1,boleto,1,41.09
63576020815760d4b5d11cef32595ada,1,credit_card,3,425.6
f66b2f5f778a4ba2ab4b97679dd30f64,1,credit_card,2,118.43
8dc7f5f2024708be4f36e4b1811cdd97,1,credit_card,1,102.26
cff314344e536186940328c1c6ceec96,1,credit_card,1,48.11
98fe01bc254b759c1f2c11d77c2891d5,1,voucher,1,150
8428e578bb1cf839ae26a6b7615502b9,1,credit_card,1,40.4
a2774eabce91067c32cfb2813ac902ad,1,credit_card,1,430.28
c85ea30e9a24abecb353caa26294c81c,1,credit_card,7,72.98
17f1909bbd1c04e12d122bfb43ea383d,1,credit_card,1,126.23
906dfb858a6afcaea1fb5cc0ed730147,1,boleto,1,143.1
249e44947c66e3b0e46b3ba2f38d846d,1,credit_card,2,138.74
2107e0af867c766772a8f4501ccd1671,1,credit_card,10,291.72
caad8650d057e45848943e18ad94ad73,1,credit_card,1,131.62
23bb9807759656cf1a127051f168d6bd,1,credit_card,4,161.54
8b0d556af68672c609357030e4672671,1,credit_card,1,27.23
a0ce637ae9c3e3dedcf9dea3715b7331,1,credit_card,5,143.04
a88a37e74e1ba099e646450f9f0d1762,1,credit_card,6,175.03
fe642627ef34edffd9e897365f2d0449,1,credit_card,2,63.74
a2612baf139a2d944224cb87c81d83b1,1,credit_card,4,214.69
0c3d62f1aa70d604db3bc56082aee4ca,1,credit_card,10,531.92
fefc60b6174117cb96cd5eeaec4188b5,1,credit_card,1,202.15
50aee6309ac7a0d4fd5c78ac0d4e5404,1,boleto,1,277.48
4ea741e30080ceba74e43520b2a0a55a,1,credit_card,1,35.13
62b7c4dfc1bfb412daf2852c00c4a672,1,boleto,1,28.07
8e084e8efad16f27d7f26e71af985ce2,1,credit_card,8,181.4
29e88d870b2322863f45602dc1a8bd89,1,credit_card,8,162.51
f5ab5341b520987fc899c69ec795dc1d,1,credit_card,1,118.29
76437a7cb17e400752d72fe54dd85c77,1,credit_card,1,247.52
bc444369eaecdac2463e2551eff32463,1,credit_card,6,63.33
dfe7353903177f63322383393e2111bc,1,credit_card,7,220.25
457afd8c764234eb93f7a25268578440,1,boleto,1,228.82
b18478bbf9b2283e3d12452f69fd9ce2,2,credit_card,1,79.92
e20a38519798b9e60a722ea899d1159a,1,credit_card,1,112.2
390cb12cd3157360539ab0739c1b8fa9,1,credit_card,1,97.66
0cc893e70885ba7fc151e85141326ef5,1,boleto,1,158.73
5db54d41d5ebd6d76cb69223355601f5,1,credit_card,2,136.26
e97dd3d6f4710b02abf24319dd9478cd,1,credit_card,1,141.73
2fe235100bc886d03c83fa6c07c7b84e,1,boleto,1,67.53
d00e79f339bb76a1b6dbcc8cb41934e7,1,credit_card,10,113.44
d11f4ebdaac0950df9e15dd286ddbe81,1,boleto,1,35
aef85868b291058edac07999dfc93307,1,credit_card,1,99.2
0c7a17af18a4180dbfee261ce22edb69,1,credit_card,5,205.45
363fe8f62de97e4334f5c88e3d9e73a8,1,credit_card,1,89.91
c6a965cc9489a0d9ede11c4534e916f0,1,credit_card,6,202.76
52267d8c7f4a0227294efd0ef23fcefb,1,credit_card,1,37.68
7192fdda583a1beb9274f8693cee679d,1,credit_card,6,162.55
9747f2b4defc1357fd6645a4acf8e0e2,1,credit_card,1,38.33
bf7937a823a3232d50fe7a0520ae8c0c,1,credit_card,3,138.24
